시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
용인시,경희대해람태권도,20170501,,03,폐업,20200228,,,16843,"경기도 용인시 수지구 정평로13번길 25 (풍덕천동, 2층)",경기도 용인시 수지구 풍덕천동 509-1번지 2층 ,16843,37.3161755397,127.0865546597,태권도,207605.498129361    ,423808.981079855    ,체육도장업,사립,,
용인시,원삼태권도,19900319,,03,폐업,20080528,,,,경기도 용인시 처인구 원삼면 고당로15번길 8,경기도 용인시 처인구 원삼면 고당리 33-5번지,449872,37.1641960,127.3112878,,227569.929564154,406985.835777847,체육도장업,사립,N,
용인시,포곡검도관,20110429,,03,폐업,20181127,,,17023,경기도 용인시 처인구 포곡읍 전대로 16,경기도 용인시 처인구 포곡읍 전대리 124-2번지 ,449815,37.2810146,127.2224810,검도,219658.690726977    ,419924.148613092    ,체육도장업,사립,,
용인시,용인대석사태권도장,20040204,,03,폐업,20151222,337-1888,,17041,경기도 용인시 처인구 백옥대로1414번길 8 (유방동),경기도 용인시 처인구 유방동 247-1번지 2동,449935,37.2608564,127.2138438,,218904.800359105,417686.04901841,체육도장업,공립,,
용인시,삼가베스트태권도장,20170816,,03,폐업,20190924,031-321-9908,,17090,"경기도 용인시 처인구 지삼로590번길 24, 근린생활시설동 근린생활시설-5호 (삼가동, 용인행정타운두산위브1단지)",경기도 용인시 처인구 삼가동 562번지 용인행정타운두산위브1단지 근린생활시설동 근린생활시설-5호,17090,37.2383529280,127.1654346030,태권도,214682              ,415216              ,체육도장업,사립,,
용인시,연세링컨키즈태권도,20060727,,03,폐업,20100825,,,,,경기도 용인시 수지구 죽전동 862 한솔 노블빌리지(아) 상가 3층,448160,37.3322832,127.1117575,,,,체육도장업,사립,N,
용인시,스포싸이언스,20050817,,03,폐업,20050906,897-7642,,,,경기도 용인시 기흥구 보정동 죽전택지개발지구38블럭죽현마을아이파크상가동,446913,37.3159235,127.1086541,,,,체육도장업,사립,N,
용인시,성호 태권도,20070913,,03,폐업,20151006,,,16931,"경기도 용인시 기흥구 이현로29번길 70  (보정동,2층)",경기도 용인시 기흥구 보정동 906-3번지 2층,446853,37.3020925,127.0985174,,208669.262297614,422247.187178956,체육도장업,사립,N,
용인시,경희대태권도,20050124,,03,폐업,,896-3770,,,"경기도 용인시 수지구 탄천상로 7, 301~3호 (죽전동,현대홈타운 상가동2)",경기도 용인시 수지구 죽전동 1151번지 현대홈타운 상가동2 301~3호,448160,37.3322297,127.1112384,,209791.909906576,425592.933881408,체육도장업,사립,,
용인시,블랙벨트센터 역북멀티짐(태권도장),20170630,,03,폐업,20191205,,,17057,"경기도 용인시 처인구 명지로 15-4, 2층 (역북동)",경기도 용인시 처인구 역북동 722-2번지 2층 ,17057,37.2343533248,127.1892373897,태권도,216726.135350571    ,414741.567874682    ,체육도장업,사립,,
용인시,기흥태권도장,20030113,,03,폐업,20040402,286-8074,,,경기도 용인시 기흥구 공세로 91  (공세동),경기도 용인시 기흥구 공세동 204-4번지,446902,37.2326326,127.1085828,,209568.251643144,414538.434552828,체육도장업,사립,N,
용인시,용인대홍익태권도,20100312,,03,폐업,20120924,,,,경기도 용인시 처인구 포곡읍 포곡로118번길 45  (지하 1층),경기도 용인시 처인구 포곡읍 둔전리 122-1번지 지하 1층,449812,37.2686611,127.2227383,,219689.214891586,418555.051711236,체육도장업,사립,,
용인시,고려태권스쿨,20110826,,03,폐업,20120813,031-262-9008,,,"경기도 용인시 수지구 만현로 88  (상현동,상현종합상가 408, 409호)","경기도 용인시 수지구 상현동 66-9번지 상현종합상가 408, 409호",448130,37.3087610,127.0851928,,207486.756748772,422987.459027642,체육도장업,사립,,
용인시,벽산 경희대 체육관,19990126,,03,폐업,20131112,,,,"경기도 용인시 수지구 용구대로2801번길 10-6,  201호 (죽전동,추전빌딩)",경기도 용인시 수지구 죽전동 851-3번지 추전빌딩 201호,448160,37.3353953,127.1078238,,209490.239369475,425945.847128997,체육도장업,사립,N,
용인시,성원경희대태권도체육관,19990111,,03,폐업,,,,,,경기도 용인시 수지구 상현동 산 1-1번지 성원상가4층,448130,37.3104859,127.0922449,,,,체육도장업,사립,,
용인시,경희대 태권도 체육관,19940207,,03,폐업,20200420,,,16973,경기도 용인시 기흥구 구갈로28번길 23 (구갈동),경기도 용인시 기흥구 구갈동 383-3번지 ,446569,37.2776906324,127.1140511376,태권도,210045.766961793    ,419528.418783857    ,체육도장업,사립,,
용인시,용인대삼성지구촌태권도장,20020218,,03,폐업,20041026,272-0116,,,,경기도 용인시 수지구 풍덕천동 1167-2번지 삼성5차단지내 상가 A동,448170,37.3163140,127.0941583,,,,체육도장업,사립,N,
용인시,글로벌태권도,20110809,,03,폐업,20120310,031-262-7772,,,"경기도 용인시 수지구 만현로 110 B동 501호 (상현동,원희캐슬프라자)",경기도 용인시 수지구 상현동 254-16번지 원희캐슬프라자 B동 501호,448130,37.3067610,127.0848860,,207468.863377791,422737.664718178,체육도장업,사립,,
용인시,민족체육관,20051012,,03,폐업,20051031,,,,"경기도 용인시 기흥구 사은로 130-12,  301호 (보라동)",경기도 용인시 기흥구 보라동 165번지 301호,446904,37.2543006,127.1201555,,210594.820751074,416944.063519417,체육도장업,사립,N,
용인시,허브아이짐 유소년 스포츠센터(태권도),20090430,,03,폐업,20100316,281-0345,,,"경기도 용인시 기흥구 구갈로 74,  312호 (구갈동)",경기도 용인시 기흥구 구갈동 351번지 312호,446569,37.2810691,127.1117739,,209846.886381683,419914.500217418,체육도장업,사립,,
용인시,용인대석사 정도태권도장,20160715,,03,폐업,20191017,031-336-1112,,17061,경기도 용인시 처인구 중부대로1388번길 3 (김량장동),경기도 용인시 처인구 김량장동 504-4번지 ,17061,37.2327977776,127.1984063276,태권도,217540.685699346    ,414570.308414474    ,체육도장업,사립,,
용인시,용인대 복싱 체육관,20130412,,03,폐업,20140106,031-285-0660,,446569,"경기도 용인시 기흥구 구갈로28번길 23, 3층 (구갈동)",경기도 용인시 기흥구 구갈동 383-3번지 3층,446569,37.2775710,127.1140239,,210045.766961793,419528.418783857,체육도장업,사립,,
용인시,문영체육관,19910118,,03,폐업,20200407,031-6283-1326,,16970,경기도 용인시 기흥구 신구로 38 (구갈동),경기도 용인시 기흥구 구갈동 410-19번지 ,446594,37.2753495695,127.1096572536,태권도,209660.384282228    ,419279.992523056    ,체육도장업,사립,Y,
용인시,나토얀 올림픽 태권도,20060208,,03,폐업,20191010,031-273-0750,,17103,경기도 용인시 기흥구 예현로35번길 21 (서천동),경기도 용인시 기흥구 서천동 705번지 단지내 상가 3층 ,446960,37.2412938570,127.0679664312,태권도,205964.777302474    ,415496.080309842    ,체육도장업,사립,Y,
용인시,용인대 청덕 태권도,20081119,,03,폐업,20120709,275-7931,,,"경기도 용인시 기흥구 구성3로 65  (청덕동,물푸레마을 3단지 상가 209동 210호)",경기도 용인시 기흥구 청덕동 488번지 물푸레마을 3단지 상가 209동 210호,446915,37.2998228,127.1502953,,213260.202507696,422000.608104929,체육도장업,사립,N,
용인시,마루태권도체육관,20070411,,03,폐업,20150126,332-5329,,449815,경기도 용인시 처인구 포곡읍 부곡로 25,경기도 용인시 처인구 포곡읍 전대리 169-5번지,449815,37.2805437,127.2189052,,219347.762839026,419872.01431882,체육도장업,사립,,
용인시,블랙벨트마샬아츠,20150803,,03,폐업,20200303,031-889-6886,,16844,"경기도 용인시 수지구 정평로 36, 2층 201~202호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1049-2번지 ,16844,37.3194813594,127.0878557187,태권도,207721.006945461    ,424175.120835163    ,체육도장업,사립,,
용인시,용인대드림태권도,20060105,,03,폐업,20100513,031-898-4499,,,"경기도 용인시 수지구 만현로 120,  405,406호 (상현동,SR프라자)","경기도 용인시 수지구 상현동 251번지 SR프라자 405,406호",448822,37.3060944,127.0846372,,207452.615496064,422657.498836803,체육도장업,사립,N,
용인시,백호 태권도,20040917,,03,폐업,20100205,,,,"경기도 용인시 기흥구 구갈로60번길 9  (구갈동,로얄프라자 6층)",경기도 용인시 기흥구 구갈동 354-8번지 로얄프라자 6층,446569,37.2797621,127.1123020,,209893.370355158,419771.157801214,체육도장업,사립,,
용인시,경희대 태권도 교육관,20100323,,03,폐업,20120604,031-276-5277,,,"경기도 용인시 기흥구 신촌로73번길 35,  401호 (보정동,현대프라자)",경기도 용인시 기흥구 보정동 1323-1번지 현대프라자 401호,446913,37.3080381,127.1103012,,209711.599395418,422906.967388962,체육도장업,사립,,
용인시,한숲경희대MTA태권도장,20181029,,03,폐업,20200611,,,17117,"경기도 용인시 처인구 남사면 한숲로 83, 2층 (e편한세상 용인 한숲시티)",경기도 용인시 처인구 남사면 아곡리 681번지 e편한세상 용인 한숲시티 ,17117,37.1567289337,127.1700087156,태권도,,,체육도장업,사립,,
용인시,충효체육관,19930726,,03,폐업,19960426,,,,경기도 용인시 처인구 모현읍 충렬로8번길 30-1 (능원리),경기도 용인시 처인구 모현읍 능원리 37-1번지,449852,37.3421737,127.1747877,,215422.05658136,426706.465105557,체육도장업,사립,N,
용인시,연세상현 태권도,20080630,,03,폐업,20111005,,,,경기도 용인시 수지구 만현로67번길 11 외 1필지  가동 202호 (상현동),경기도 용인시 수지구 상현동 54-5번지 외 1필지 가동 202호,448822,37.3093356,127.0880811,,207752.568894197,423029.724943922,체육도장업,사립,N,
용인시,경기체육관,19900906,,03,폐업,19931012,281-1845,,,,경기도 용인시 수지구 풍덕천동 82-17번지,448505,37.3236786,127.1013541,,,,체육도장업,사립,N,
용인시,호랑이태권도,20070516,,03,폐업,20080117,897-9889,,,"경기도 용인시 수지구 현암로125번길 7 새터마을 현대홈타운 상가동 404, 405 (죽전동)","경기도 용인시 수지구 죽전동 1165번지 새터마을 현대홈타운 상가동 404, 405",448808,37.3340392,127.1221637,,210759.545504839,425795.429773164,체육도장업,사립,N,
용인시,용인대 교동 태권도,20030825,,03,폐업,20070706,287-8279,,,"경기도 용인시 기흥구 마북로 124-9 (마북동,현대홈타운(아)상가2층)",경기도 용인시 기흥구 마북동 630번지 현대홈타운(아)상가2층,446912,37.3003745,127.1246596,,210986.459993823,422057.745170878,체육도장업,사립,,
용인시,아리솔태권도장,20150827,,03,폐업,20210810,031-263-1554,,16813,"경기도 용인시 수지구 신봉2로 60, 201호 (신봉동, 웰스톤시티)",경기도 용인시 수지구 신봉동 925 ,16813,37.3277900478,127.0746385517,태권도,206567.678353944    ,425132.215161765    ,체육도장업,사립,,0
용인시,포스 태권 아카데미,20080819,,03,폐업,20100903,889-2703,,,"경기도 용인시 기흥구 용구대로2518번길 15  (보정동,신촌마을 포스홈타운 1단지 상가 B101호~B104호)",경기도 용인시 기흥구 보정동 1282번지 신촌마을 포스홈타운 1단지 상가 B101호~B104호,446859,37.3111469,127.1099898,,209684.90313002,423252.375398065,체육도장업,사립,N,
용인시,신화 태권도장,20181113,,03,폐업,20191202,,,17103,"경기도 용인시 기흥구 예현로 23, 307호 (서천동)",경기도 용인시 기흥구 서천동 360번지 307호,17103,37.2446273958,127.0684764711,태권도,206008.236146063    ,415866.887262283    ,체육도장업,사립,,
용인시,용인대상현태권도,20030211,,03,폐업,20201006,031-272-3303,,16939,"경기도 용인시 수지구 상현로 70, 상가동 103호 (상현동, 상현마을 동일스위트)",경기도 용인시 수지구 상현동 838 상현마을 동일스위트 상가동 103 ,448130,37.3041706091,127.0813614816,태권도,207219.34967269     ,422467.04742158     ,체육도장업,사립,,
용인시,경희대 엘리트 청명호수 태권도,20130821,,03,폐업,20141231,,,446831,"경기도 용인시 기흥구 덕영대로 1871, 상가동동 305, 305호 (하갈동, 청명호수마을 신안인스빌1단지)",경기도 용인시 기흥구 하갈동 631번지 청명호수마을신안인스빌1단지 상가동동 305~6호,446831,37.2555076,127.0890913,,207798.246138435,417013.859588267,체육도장업,사립,,
용인시,석사중앙체육관,20030428,,03,폐업,20041119,272-5548,,,경기도 용인시 수지구 만현로 69 만현마을5단지 아이파크 상가동 3층 (상현동),경기도 용인시 수지구 상현동 858번지 만현마을5단지 아이파크 상가동 3층,448130,37.3085075,127.0869071,,207638.641934116,422958.915670594,체육도장업,사립,N,
용인시,천하체육관,19900209,,03,폐업,20021108,,,,경기도 용인시 기흥구 갈천로7번길 63-8  (신갈동),경기도 용인시 기흥구 신갈동 69번지,446597,37.2712710,127.1061564,,209350.097561692,418825.981585775,체육도장업,사립,N,
용인시,신갈검도장,19940707,,03,폐업,20030509,,,,경기도 용인시 기흥구 신구로 17  (신갈동),경기도 용인시 기흥구 신갈동 50-5번지,446596,37.2735748,127.1092714,,209626.142329585,419082.964999652,체육도장업,사립,N,
용인시,the 복싱 다이어트 클럽,20100331,,03,폐업,20120322,,,,"경기도 용인시 기흥구 동백3로11번길 7  (중동,포스트타워 8층)",경기도 용인시 기흥구 중동 851-3번지 포스트타워 8층,446916,37.2694638,127.1530434,,213510.104747407,418631.594991611,체육도장업,사립,,
용인시,둥지 태권도 체육관,20030417,,03,폐업,20051114,338-2587,,,경기도 용인시 처인구 양지면 양지로143번길 3,경기도 용인시 처인구 양지면 양지리 593-3번지,449823,37.2349409,127.2841130,,225145.134689988,414826.850758098,체육도장업,사립,N,
용인시,천하태권도체육관,20050311,,03,폐업,20080430,276-2999,,,"경기도 용인시 수지구 풍덕천로22번길 28 501호 (풍덕천동,태영프라자)",경기도 용인시 수지구 풍덕천동 522-2 태영프라자 501호,448170,37.3164031,127.0831931,,,,체육도장업,사립,N,
용인시,화랑검도장,20020516,,03,폐업,,264-1113,,,"경기도 용인시 수지구 수풍로23번길 23 상가 지층 (풍덕천동,건영아파트)",경기도 용인시 수지구 풍덕천동 694번지 건영아파트 상가 지층,448170,37.3266726,127.0862955,,207582.822259721,424973.374320138,체육도장업,사립,,
용인시,최강용인대 제일태권도장,20110926,,03,폐업,20120511,031-336-4565,,,경기도 용인시 처인구 포곡읍 포곡로141번길 15,경기도 용인시 처인구 포곡읍 둔전리 178번지,449812,37.2725427,127.2188147,,219341.507242107,418985.102303438,체육도장업,사립,,100
용인시,충효예무술관,20200320,,03,폐업,20200421,031-266-2007,,16927,"경기도 용인시 수지구 진산로 26, 성원상떼빌아파트 상가2동 401호 (상현동)",경기도 용인시 수지구 상현동 30번지 성원상떼빌아파트 상가2동 ,16927,37.3145480732,127.0923976426,합기도,208126.346125461    ,423423.79299207     ,체육도장업,사립,,
용인시,남승우태권도체육관,19960709,,03,폐업,20070823,,,,,경기도 용인시 기흥구 공세동 278번지,446902,37.2331368,127.1090004,,,,체육도장업,사립,,
용인시,경희대 석사 태권도,20080709,,03,폐업,20120420,896-3377,,,"경기도 용인시 기흥구 죽전로 57,  604호 (보정동,엘림프라자)",경기도 용인시 기흥구 보정동 1208-4번지 엘림프라자 604호,446858,37.3206750,127.1150463,,210132.993558915,424311.787566261,체육도장업,사립,,
용인시,신갈검도관,20030509,,03,폐업,20051031,282-1616,,,경기도 용인시 기흥구 신갈로84번길 9  (신갈동),경기도 용인시 기흥구 신갈동 40-19번지,446596,37.2743249,127.1068032,,209406.023638667,419164.500238027,체육도장업,사립,N,
용인시,동아태권도장,19900112,,03,폐업,20020916,,,,경기도 용인시 처인구 용문로 64-1  (역북동),경기도 용인시 처인구 역북동 438-6번지,449931,37.2367443,127.1928156,,217045.167655916,415007.303991363,체육도장업,사립,N,
용인시,용인대 흥덕 태권도,20110706,,03,폐업,20120403,031-213-9393,,,"경기도 용인시 기흥구 흥덕1로 101,  663호 (영덕동)",경기도 용인시 기흥구 영덕동 986-9번지 663호,446908,37.2747727,127.0738244,,206471.212374566,419211.320568475,체육도장업,사립,,
용인시,상마태권도장,19951122,,03,폐업,20020321,,,,,경기도 용인시 기흥구 신갈동 429-35번지,446599,37.2733199,127.1019085,,208972.972885031,419053.61037256,체육도장업,사립,N,
용인시,대명 경희대 석사 태권도 체육관,20050305,,03,폐업,20160114,031-285-6447,,16965,"경기도 용인시 기흥구 신갈로 140, 302호 (신갈동,한솔프라자)",경기도 용인시 기흥구 신갈동 1-6번지 한솔프라자 302호,446595,37.2790739,127.1061670,태권도,209348.836099745,419691.881621696,체육도장업,사립,Y,
용인시,경희석사태권도,20030513,,03,폐업,20111230,285-6688,,,"경기도 용인시 기흥구 구성로 94  (언남동,언남빌딩 4층2호)",경기도 용인시 기흥구 언남동 414-2번지 언남빌딩 4층2호,446526,37.2938742,127.1196079,,210529.419724789,421348.999063761,체육도장업,사립,,
용인시,슈퍼키즈 태권도장 2관,20190722,,03,폐업,20200921,031-263-5544,,16846,"경기도 용인시 수지구 포은대로313번길 7-10, 122동 204호 (풍덕천동, e편한세상 수지)",경기도 용인시 수지구 풍덕천동 1209 e편한세상 수지 ,16846,37.3145666581,127.0847797888,태권도,207461.536973084    ,423723.403458053    ,체육도장업,사립,,
용인시,영웅태권도장,20120712,,03,폐업,20220421,,,16892,"경기도 용인시 기흥구 구성3로28번길 30, 501호 (청덕동, 구성프라자)",경기도 용인시 기흥구 청덕동 502-2 501호,16892,37.2961340029,127.1521267161,태권도,213417.515          ,421585.314999999    ,체육도장업,사립,Y,0
용인시,홍천경희대태권도장,20040112,,03,폐업,,,,,"경기도 용인시 수지구 신봉2로 3, 403호 (신봉동,홍천말프라자)",경기도 용인시 수지구 신봉동 31번지 홍천말프라자 403호,448833,37.3232907,127.0772772,,206782.829158068,424596.535128093,체육도장업,사립,,
용인시,중앙체육관,19900109,,03,폐업,19980115,,,,경기도 용인시 처인구 금령로93번길 12-10  (김량장동),경기도 용인시 처인구 김량장동 133-34번지,449924,37.2364959,127.2067664,,218276.210231212,414984.360615024,체육도장업,사립,N,
용인시,성신 태권도 체육관,20031113,,03,폐업,20071129,,,,"경기도 용인시 수지구 현암로 15  (죽전동,경빌딩 3층)",경기도 용인시 수지구 죽전동 510-4번지 경빌딩 3층,448805,37.3315633,127.1107973,,209752.662111874,425518.256626657,체육도장업,사립,N,
용인시,만현검도관,20060809,,03,폐업,20110819,031-266-0090,,,"경기도 용인시 수지구 만현로 88,  408,409호 (상현동,상현종합상가 4층)","경기도 용인시 수지구 상현동 66-9번지 상현종합상가 4층 408,409호",448822,37.3087610,127.0851928,,207486.756748772,422987.459027642,체육도장업,사립,N,
용인시,어정체육관,19931201,,03,폐업,20050314,,,,경기도 용인시 기흥구 어정로 129  (상하동),경기도 용인시 기흥구 상하동 483-1번지,446517,37.2758181,127.1440246,,212706.133212627,419336.77121661,체육도장업,사립,N,
용인시,아이사랑 태권도,20110302,,03,폐업,20140321,031-263-7997,,448768,"경기도 용인시 수지구 문정로 53, 상가동 지하1층 (풍덕천동, 한성아파트)",경기도 용인시 수지구 풍덕천동 698-2번지 한성아파트상가 지하층 1호,448768,37.3247307,127.0926905,,208148.676208745,424758.7518365,체육도장업,사립,,
용인시,경희대석사태권도,20030513,,03,폐업,20051031,285-6688,,,"경기도 용인시 기흥구 구성로 94  (언남동,언남빌딩4층2호)",경기도 용인시 기흥구 언남동 414-2번지 언남빌딩4층2호,446526,37.2938742,127.1196079,,210529.419724789,421348.999063761,체육도장업,사립,N,
용인시,용인대 석사 태권도장,20050328,,03,폐업,20080410,,,,"경기도 용인시 기흥구 새천년로26번길 2,  501,502호 (신갈동,센타프라자)","경기도 용인시 기흥구 신갈동 714번지 센타프라자 501,502호",446907,37.2889620,127.1118868,,209856.028276507,420790.441294486,체육도장업,사립,N,
용인시,브레인 태권도장,20181113,,03,폐업,20190503,,,16874,"경기도 용인시 수지구 푸른솔로 87, 그랜드프라자 502호 (죽전동)",경기도 용인시 수지구 죽전동 1259-1번지 그랜드프라자 ,16874,37.3261502,127.1182475,태권도,210414.247185865    ,424919.03274778     ,체육도장업,사립,,
용인시,영웅태권도장,20140321,,03,폐업,20150128,,,446937,경기도 용인시 기흥구 연원로 52 (마북동),경기도 용인시 기흥구 마북동 550-4번지,446937,37.3025672,127.1121884,,209880.331610569,422301.165756227,체육도장업,사립,,
용인시,키드모아스포츠클럽,20040809,,03,폐업,20170102,031)265-0467,,,,"경기도 용인시 수지구 신봉동 택지개발지구 2-1, 2 드림타워 407호",448150,37.3309607,127.0736289,,,,체육도장업,사립,N,
용인시,세계종합무술연맹,20051125,,03,폐업,20110819,268-3023,,,,경기도 용인시 기흥구 상하동 쌍용스윗닷홈 상가 202호,446914,37.2552012,127.1524966,,,,체육도장업,사립,N,
용인시,브레인태권스쿨,20171016,,03,폐업,20181107,031-264-7997,,16874,"경기도 용인시 수지구 푸른솔로 87, 502호 (죽전동, 그랜드프라자)",경기도 용인시 수지구 죽전동 1259-1번지 그랜드프라자 502호,16874,37.3261502,127.1182475,태권도,210414.247185865    ,424919.03274778     ,체육도장업,사립,,
용인시,수지검도교실,19971114,,03,폐업,,,,,,경기도 용인시 수지구 죽전동 1003-298번지,448160,37.3261505,127.1082736,,,,체육도장업,사립,,
용인시,용인대유도체육관,19990106,,03,폐업,20010629,,,,경기도 용인시 수지구 수풍로 105  (동천동),경기도 용인시 수지구 동천동 282번지,448500,37.3331729,127.0930729,,208182.656968303,425695.088501903,체육도장업,사립,N,
용인시,진용태권스쿨,20141031,,03,폐업,20190306,031-8005-7770,,16917,경기도 용인시 기흥구 구성로39번길 11 (마북동),경기도 용인시 기흥구 마북동 352번지 지하층 ,446559,37.2963221,127.1132959,태권도,209980.18041642     ,421606.586376051    ,체육도장업,사립,Y,
용인시,백암정도체육관,19980513,,03,폐업,20061222,,,,경기도 용인시 처인구 백암면 백암로185번길 20-2,경기도 용인시 처인구 백암면 백암리 456-6번지,449862,37.1631769,127.3744431,,233191.745788553,406889.337971598,체육도장업,사립,N,
용인시,도천용인대태권도장,20031117,,03,폐업,20050204,282-5478,,,"경기도 용인시 기흥구 신갈로 140  (신갈동,한솔프라자 302호)",경기도 용인시 기흥구 신갈동 1-6번지 한솔프라자 302호,446595,37.2790739,127.1061670,,209348.836099745,419691.881621696,체육도장업,사립,N,
용인시,연운타이거즈체육관,20061110,,03,폐업,20190731,334-9175,,17118,경기도 용인시 처인구 남사면 내기로16번길 8-4 (2층),경기도 용인시 처인구 남사면 봉무리 442-3번지 2층 ,449883,37.1146505200,127.1504082086,태권도,213301.322037537    ,401450.616110769    ,체육도장업,사립,,
용인시,지킴이태권도체육관,20011229,,03,폐업,20050121,,,,"경기도 용인시 처인구 금어로 2  (유방동,지상3층)",경기도 용인시 처인구 유방동 1007-20번지 지상3층,449935,37.2646017,127.2154551,,219047.076690222,418104.52389986,체육도장업,사립,N,
용인시,아이 TOP 태권도장,20130902,,03,폐업,20170313,031-287-7767,,16999,"경기도 용인시 기흥구 동백8로 101, 상가동 102,103호 (동백동, 백현마을주공아파트)","경기도 용인시 기흥구 동백동 581번지 백현마을주공아파트 상가동 102,3호",446911,37.2844346,127.1631317,태권도,214400.506984837,420293.510670967,체육도장업,사립,Y,
용인시,한석봉 엘리트 태권도 스쿨,20070404,,03,폐업,20170103,031-282-4506,,16971,"경기도 용인시 기흥구 신구로 50 (구갈동,2층 3층)",경기도 용인시 기흥구 구갈동 402-8번지 2층 3층,446594,37.2764578,127.1096588,태권도,209659.473932362,419403.093004466,체육도장업,사립,,
용인시,구갈용인대태권도체육관,20010706,,03,폐업,20130719,,,,"경기도 용인시 기흥구 구갈로28번길 25  (구갈동,현경빌딩 2층)",경기도 용인시 기흥구 구갈동 383-4번지 현경빌딩 2층,446569,37.2775709,127.1141931,,210061.523038208,419528.381216143,체육도장업,사립,N,
용인시,무림원태권도영재체육도장,20010312,,03,폐업,,,,,경기도 용인시 수지구 고기로45번길 62 (동천동),경기도 용인시 수지구 동천동 403번지,448501,37.3384805,127.0923796,,208120.799600476,426286.166730901,체육도장업,사립,,
용인시,이스라엘태권도,20060926,,02,휴업,,,,17029,경기도 용인시 처인구 포곡읍 백옥대로1898번길 11,경기도 용인시 처인구 포곡읍 삼계리 104-4번지,449814,37.2957399,127.2352906,,220795.570571922,421563.883491215,체육도장업,사립,,
용인시,일월 경희대 태권도,20130122,,02,휴업,,031-287-5953,,17088,"경기도 용인시 기흥구 사은로 274-44, 201호 (지곡동)",경기도 용인시 기흥구 지곡동 442-4번지 201호,446909,37.2513537956,127.1375204177,태권도,212134.799103064    ,416620.84867072     ,체육도장업,사립,Y,
의왕시,고천태권도장,20010611,,13,영업중,,031-458-9165,,16060,"경기도 의왕시 전주남이길 23, 4층 (오전동, 까치빌딩)",경기도 의왕시 오전동 363-2번지 ,16060,37.3507292776,126.9768104432,태권도,197880.359886045    ,427640.921344152    ,체육도장업,사립,,
의왕시,백운 용인대 슈퍼키즈 태권도장,20190603,,13,영업중,,,,16016,"경기도 의왕시 백운중앙로 46, 25,26,27,28호 (학의동, 의왕백운해링턴플레이스 1단지)",경기도 의왕시 학의동 1150 의왕백운해링턴플레이스 1단지 ,16016,37.3692938264,127.0039540299,태권도,,,체육도장업,사립,,0
의왕시,김종오합기도,20200525,,13,영업중,,031-461-5051,,16086,"경기도 의왕시 부곡중앙로 29, 오라빌딩 3층 (삼동)",경기도 의왕시 삼동 199-4번지 오라빌딩 ,16086,37.3212748048,126.9523066926,합기도,195703.691641745    ,424366.673537944    ,체육도장업,사립,Y,
의왕시,건용합기도장,20200403,,13,영업중,,031-453-2898,,16061,"경기도 의왕시 효행로 13, 2층 (고천동)",경기도 의왕시 고천동 295-27번지 ,16061,37.3490077606,126.9743168072,합기도,197664.399497349    ,427452.033334241    ,체육도장업,사립,,
의왕시,파이널유도멀티짐,20191115,,13,영업중,,,,16053,"경기도 의왕시 원골로 8, 한마음프라자 B01호 (오전동)",경기도 의왕시 오전동 839-3번지 한마음프라자 ,16053,37.3581692252,126.9674279679,유도,197048.722313668    ,428467.926711769    ,체육도장업,사립,,
의왕시,석사경희대 파워점핑태권도장,19990415,,13,영업중,,031-477-7100,,16049,"경기도 의왕시 원골로 39, 201호 (오전동)",경기도 의왕시 오전동 100 모락산현대아파트상가 1동 201호,16049,37.3607410936,126.9689699240,태권도,197193.481663185    ,428876.214237175    ,체육도장업,사립,,
의왕시,경희대 석사 태권도,20091202,,13,영업중,,,,16034,"경기도 의왕시 내손로 11, 인덕원 센트럴 자이 상가 가동 2층 8,9호 (내손동)",경기도 의왕시 내손동 844 인덕원 센트럴 자이 ,16034,37.3841543328,126.9740122776,태권도,197682.957732413    ,431414.64541416     ,체육도장업,사립,,0
의왕시,경희대장안슈퍼키즈태권도장,20200303,,13,영업중,,,,16103,"경기도 의왕시 장안중앙로 42, 101, 102, 103호 (삼동, 의왕파크푸르지오)",경기도 의왕시 삼동 616 의왕파크푸르지오상가 ,16103,37.3186908518,126.9647853199,태권도,,,체육도장업,사립,,
의왕시,태권도에 반하다 용인대 태권도장,20021011,,13,영업중,,031-424-1910,,16039,"경기도 의왕시 계원대학로 20, 502호 (내손동)",경기도 의왕시 내손동 755 502호,16039,37.3792042813,126.9736741094,태권도,197599.929476152    ,430793.379376761    ,체육도장업,사립,,
의왕시,빅토리 국가대표 경희대 MTA태권도장,20020515,,13,영업중,,031-422-1922,,16019,"경기도 의왕시 포일로 80, 2층 (내손동)",경기도 의왕시 내손동 653-2번지,16019,37.3909423,126.9812570,태권도,198275.582778763,432105.105823177,체육도장업,사립,,
의왕시,주식회사 리조트휘트니스 복싱 의왕역점,20161125,,13,영업중,,031-461-6668,,16095,"경기도 의왕시 부곡중앙남1길 23, B02호 (삼동)",경기도 의왕시 삼동 160-16 B02호,16095,37.3189580790,126.9503258543,권투,195540.326512806    ,424100.132694092    ,체육도장업,사립,,
